organizzazione_1,organizzazione_2,similarità_dimensione,similarità_codateco_aggregato,similarità_popolazione_classi_ordinali,similarità_anno_compilazione,similarità_numero_codice_campo,similarità_organico,similarità_codice_macro,similarità_label 0,similarità_media
11420842,11423526,False,True,0.21,1.0,0.82,0.54,1.0,0.09,0.5825
11420842,11423519,True,True,1.0,0.38,0.5,0.81,0.86,0.18,0.7162499999999999
11420842,11423544,False,True,1.0,0.43,0.82,0.39,1.0,0.1,0.5925
11420842,11433297,False,True,1.0,0.75,0.82,0.81,1.0,0.17,0.69375
11420842,11423554,False,False,1.0,0.14,0.82,0.58,1.0,0.18,0.465
11420842,11423582,False,False,1.0,0.71,0.82,0.57,1.0,0.28,0.5475
11420842,11423643,False,False,0.21,0.57,0.73,0.93,1.0,0.08,0.44
11420842,11423668,False,True,1.0,0.67,0.82,0.97,1.0,0.22,0.71
11420842,11423676,False,True,1.0,0.75,0.82,0.81,1.0,0.25,0.70375
11420842,11423678,False,False,0.21,0.43,0.82,0.59,1.0,0.12,0.39625
11420842,11433348,False,False,0.21,0.38,0.82,0.72,1.0,0.22,0.41875
11420842,11434436,False,True,0.21,0.67,0.82,0.86,1.0,0.17,0.5912499999999999
11420842,11433354,False,True,1.0,0.57,0.82,0.81,1.0,0.17,0.6712499999999999
11420842,11433379,False,False,0.21,0.38,0.69,0.62,0.86,0.12,0.36
11420842,24445801,False,True,1.0,0.38,0.82,0.67,1.0,0.29,0.6449999999999999
11420842,11434466,False,False,0.21,0.38,0.82,0.64,1.0,0.09,0.39249999999999996
11420842,11433342,False,False,1.0,0.67,0.82,0.74,1.0,0.21,0.5549999999999999
11420842,24530218,False,False,0.21,0.5,0.82,0.47,1.0,0.24,0.405
11420842,24432605,False,False,0.21,0.5,0.82,0.86,1.0,0.35,0.46749999999999997
11420842,12346418,False,False,1.0,0.62,0.82,0.84,1.0,0.18,0.5574999999999999
11420842,12348171,False,True,0.21,0.86,0.82,0.85,1.0,0.18,0.615
11420842,22529314,False,False,0.21,0.5,0.82,0.75,1.0,0.25,0.44125
11420842,15114811,False,True,1.0,0.75,0.82,0.92,1.0,0.16,0.70625
11420842,47120523,True,True,1.0,0.14,0.89,0.68,1.0,0.17,0.735
11420842,15112897,False,False,1.0,0.86,0.82,0.76,1.0,0.2,0.58
11420842,15114560,False,False,1.0,0.57,0.82,0.9,1.0,0.12,0.5512499999999999
11420842,15120535,False,False,0.21,0.75,0.82,0.79,1.0,0.17,0.46749999999999997
11420842,22739044,False,False,0.0,0.57,0.82,0.95,1.0,0.32,0.45749999999999996
11420842,16351011,False,False,0.0,0.14,0.82,0.62,1.0,0.12,0.3375
11420842,16589318,False,False,0.21,0.62,0.82,0.77,1.0,0.43,0.48125
11420842,17223141,False,False,1.0,0.62,0.82,0.86,1.0,0.09,0.54875
11420842,17263567,False,False,1.0,0.57,0.82,0.83,1.0,0.11,0.54125
11420842,17911757,False,False,1.0,0.57,0.82,0.23,1.0,0.14,0.47
11420842,20541729,False,False,0.21,0.71,0.82,0.75,1.0,0.29,0.4725
11420842,37045921,False,False,1.0,0.25,0.82,0.6,1.0,0.24,0.48875
11420842,38553239,False,False,0.21,0.25,0.82,0.54,1.0,0.14,0.37
11420842,21048907,False,False,0.21,0.71,0.82,0.89,1.0,0.27,0.4875
11420842,22817670,False,False,0.21,0.71,0.82,0.77,1.0,0.08,0.44875
11420842,24672560,False,False,1.0,0.5,0.82,0.63,1.0,0.1,0.50625
11420842,22449157,True,False,1.0,0.57,0.55,0.91,1.0,0.13,0.645
11420842,22513966,False,False,0.21,0.71,0.82,0.9,1.0,0.16,0.475
11420842,22567271,False,False,0.0,0.5,0.82,0.69,1.0,0.23,0.40499999999999997
11420842,22738787,False,False,0.21,0.57,0.82,0.7,1.0,0.23,0.44125
11420842,22748378,False,False,0.0,0.5,0.82,0.67,1.0,0.31,0.4125
11420842,22737572,False,False,0.21,0.57,0.73,0.91,0.83,0.05,0.4125
11420842,22737728,False,True,1.0,0.5,0.82,0.9,1.0,0.1,0.6649999999999999
11420842,22778156,False,True,1.0,0.71,0.82,0.91,1.0,0.26,0.7124999999999999
11420842,22802671,False,False,0.0,0.57,0.82,0.63,1.0,0.24,0.4075
11420842,21697226,False,False,1.0,0.38,0.82,0.64,1.0,0.23,0.50875
11420842,22787251,True,False,1.0,0.5,0.82,0.82,1.0,0.2,0.6675
11420842,22817877,False,False,0.0,0.57,0.82,0.52,1.0,0.24,0.39375000000000004
11420842,22881504,False,False,0.0,0.5,0.82,0.83,1.0,0.22,0.42125
11420842,22865741,True,False,1.0,0.57,0.73,0.91,0.83,0.08,0.64
11420842,22834498,False,False,0.0,0.43,0.82,0.62,1.0,0.27,0.3925
11420842,22865035,True,False,1.0,0.14,0.6,0.96,0.67,0.06,0.55375
11420842,22896597,False,False,0.0,0.57,0.82,0.85,1.0,0.26,0.4375
11420842,22916892,False,False,0.21,0.57,0.82,0.53,1.0,0.26,0.42374999999999996
11420842,22895119,False,True,1.0,0.38,0.82,0.86,1.0,0.15,0.65125
11420842,23037500,False,False,0.21,0.71,0.82,0.89,1.0,0.2,0.47875
11420842,23111722,False,False,0.0,0.5,0.82,0.79,1.0,0.21,0.415
11420842,22895714,False,False,0.21,0.57,0.82,0.89,1.0,0.19,0.45999999999999996
11420842,22834383,False,False,0.21,0.71,0.82,0.88,1.0,0.17,0.47374999999999995
11420842,22923138,False,True,1.0,0.71,0.82,0.83,1.0,0.28,0.705
11420842,23172027,False,False,0.21,0.57,0.82,0.74,1.0,0.33,0.45875
11420842,24416908,False,False,0.0,0.57,0.82,0.55,1.0,0.27,0.40125
11420842,24430386,True,True,0.21,0.57,0.55,0.89,1.0,0.15,0.67125
11420842,24417143,False,False,0.21,0.5,0.82,0.77,1.0,0.19,0.43624999999999997
11420842,24431251,False,False,1.0,0.5,0.82,0.65,1.0,0.29,0.5325
11420842,24460126,False,False,1.0,0.43,0.9,0.78,1.0,0.12,0.52875
11420842,24430807,False,False,0.21,0.57,0.82,0.85,1.0,0.19,0.45499999999999996
11420842,24461416,False,False,1.0,0.43,0.73,0.81,1.0,0.14,0.51375
11420842,24412967,True,False,0.21,0.5,0.64,0.71,1.0,0.15,0.5262500000000001
11420842,24501790,False,False,1.0,0.57,0.82,0.72,1.0,0.06,0.5212499999999999
11420842,24502165,False,False,0.21,0.57,0.82,0.77,1.0,0.17,0.4425
11420842,24485944,True,True,1.0,0.38,0.73,0.95,0.83,0.24,0.76625
11420842,24461172,True,False,1.0,0.14,0.82,0.78,1.0,0.14,0.61
11420842,24512567,False,False,0.21,0.57,0.82,0.86,1.0,0.2,0.4575
11420842,22890813,False,True,1.0,0.57,0.82,0.92,1.0,0.18,0.6862499999999999
11420842,24431272,False,False,1.0,0.43,0.7,0.73,1.0,0.15,0.50125
11420842,24586103,False,False,1.0,0.5,0.82,0.68,1.0,0.23,0.52875
11420842,24575025,False,False,1.0,0.57,0.82,0.87,1.0,0.34,0.575
11420842,24606672,False,False,0.21,0.57,0.82,0.9,1.0,0.14,0.455
11420842,24617981,False,False,0.21,0.57,0.82,0.81,1.0,0.18,0.44875000000000004
11420842,24635635,False,False,0.21,0.57,0.82,0.88,1.0,0.22,0.4625
11420842,24618864,False,False,1.0,0.5,0.82,0.73,1.0,0.25,0.5375
11420842,24634137,False,False,0.21,0.5,0.82,0.62,1.0,0.16,0.41375
11420842,24634621,False,False,0.21,0.57,0.82,0.91,1.0,0.23,0.46749999999999997
11420842,24529441,False,False,0.21,0.25,0.82,0.84,1.0,0.31,0.42874999999999996
11420842,24685186,False,False,0.21,0.43,0.82,0.75,1.0,0.27,0.435
11420842,22529102,False,False,0.0,0.57,0.82,0.59,1.0,0.14,0.39
11420842,24666903,True,True,0.21,0.57,0.73,0.79,1.0,0.29,0.69875
11420842,24672469,False,False,1.0,0.14,0.73,0.79,1.0,0.11,0.47125
11420842,24655348,False,False,1.0,0.57,0.82,0.7,1.0,0.16,0.53125
11420842,24673735,False,False,1.0,0.14,0.73,0.66,1.0,0.08,0.45125000000000004
11420842,24655546,False,False,1.0,0.57,0.82,0.83,1.0,0.1,0.5399999999999999
11420842,25848641,False,False,1.0,0.25,0.82,0.88,1.0,0.16,0.5137499999999999
11420842,25888697,False,False,0.21,0.43,0.73,0.88,1.0,0.18,0.42875
11420842,25907131,False,False,1.0,0.5,0.69,0.75,0.75,0.11,0.475
11420842,26036460,False,False,1.0,0.5,0.82,0.58,1.0,0.14,0.505
11420842,30404299,False,False,0.21,0.43,0.82,0.68,1.0,0.17,0.41375
11420842,30477998,False,False,1.0,0.29,0.82,0.82,1.0,0.31,0.5299999999999999
11420842,32011667,False,False,0.21,0.43,0.82,0.73,1.0,0.34,0.44125
11420842,34738362,False,False,1.0,0.43,0.82,0.77,1.0,0.21,0.5287499999999999
11420842,35979660,False,True,0.21,0.25,0.82,0.55,1.0,0.26,0.51125
11420842,37303802,False,False,0.21,0.25,0.82,0.64,1.0,0.08,0.375
11420842,37417707,False,False,0.21,0.25,0.82,0.86,1.0,0.16,0.4125
11420842,37516374,False,False,0.21,0.25,0.82,0.71,1.0,0.16,0.39375
11420842,38176350,False,False,0.21,0.25,0.82,0.89,1.0,0.12,0.41125
11420842,38270618,False,False,0.0,0.25,0.82,0.86,1.0,0.2,0.39125
11420842,38292651,False,False,0.21,0.25,0.82,0.68,1.0,0.25,0.40125
11420842,38360501,False,True,0.0,0.29,0.82,0.68,1.0,0.17,0.495
11420842,38542766,False,False,0.21,0.29,0.82,0.83,1.0,0.16,0.41375
11420842,39850829,False,False,0.0,0.25,0.82,0.83,1.0,0.05,0.36874999999999997
11420842,48990529,False,False,0.0,0.14,0.82,0.87,1.0,0.25,0.385
11420842,39718140,False,False,1.0,0.14,0.82,0.69,1.0,0.17,0.4775
11420842,41147164,False,False,0.0,0.29,0.82,0.79,1.0,0.25,0.39375
11420842,41737956,False,False,1.0,0.12,0.82,0.84,1.0,0.34,0.515
11420842,42071139,False,False,0.21,0.29,0.82,0.82,1.0,0.3,0.42999999999999994
11420842,42070610,False,False,0.0,0.14,0.8,0.78,1.0,0.28,0.375
11420842,42169074,False,False,0.21,0.29,0.82,0.88,1.0,0.19,0.42374999999999996
11420842,58418337,False,False,0.21,0.14,0.22,0.86,0.17,0.04,0.205
11420842,42997657,False,False,1.0,0.14,0.73,0.72,0.83,0.19,0.45125
11420842,43652596,True,True,1.0,0.12,0.82,0.91,1.0,0.23,0.76
11420842,43869993,False,False,0.0,0.14,0.82,0.78,1.0,0.29,0.37875000000000003
11420842,43925569,False,False,0.0,0.12,0.82,0.8,1.0,0.11,0.35625
11420842,43949902,False,False,0.21,0.12,0.82,0.53,1.0,0.16,0.355
11420842,43950172,False,False,0.21,0.12,0.82,0.6,1.0,0.15,0.3625
11420842,43950507,False,False,0.21,0.12,0.82,0.5,1.0,0.18,0.35375
11420842,44118667,False,False,0.21,0.12,0.82,0.66,1.0,0.18,0.37375
11420842,44710847,False,False,0.0,0.12,0.82,0.78,1.0,0.12,0.355
11420842,44701390,False,False,1.0,0.14,0.82,0.76,1.0,0.15,0.48374999999999996
11420842,46327415,False,False,1.0,0.14,0.82,0.82,1.0,0.11,0.48624999999999996
11420842,45024864,False,False,1.0,0.12,0.82,0.76,1.0,0.23,0.49125
11420842,46322477,False,False,1.0,0.12,0.9,0.68,1.0,0.17,0.48375
11420842,46152143,False,False,0.21,0.12,0.82,0.81,1.0,0.17,0.39125
11420842,46746173,False,True,1.0,0.14,0.82,0.65,1.0,0.15,0.595
11420842,48057955,False,False,0.21,0.14,0.82,0.61,1.0,0.03,0.35124999999999995
11420842,48615138,False,False,1.0,0.14,0.82,0.52,1.0,0.18,0.4575
11420842,50539607,False,False,0.21,0.14,0.82,0.3,1.0,0.17,0.32999999999999996
11420842,53869234,False,False,0.21,0.14,0.73,0.84,0.83,0.11,0.3575
11420842,56291112,False,True,0.0,0.14,0.9,0.82,1.0,0.09,0.49374999999999997
11420842,61775119,False,True,1.0,0.14,0.82,0.7,1.0,0.08,0.5925
11420994,12432933,True,True,0.0,0.75,0.85,0.69,0.86,0.26,0.67625
11420994,11421014,True,False,0.79,0.38,0.85,0.64,0.86,0.2,0.5900000000000001
11420994,11421147,False,True,0.0,0.5,0.85,0.68,0.86,0.24,0.51625
11420994,11423392,False,True,0.79,0.62,0.69,0.74,0.86,0.14,0.605
11420994,11423340,True,False,0.0,0.67,0.85,0.78,0.86,0.38,0.5675
11420994,11423477,True,False,0.0,0.56,0.85,0.67,0.86,0.15,0.51125
11420994,11423510,True,False,0.79,0.57,0.85,0.77,0.86,0.19,0.62875
11420994,11423526,True,True,0.79,0.56,0.85,0.54,0.86,0.2,0.7250000000000001
11420994,11423519,False,True,0.0,0.57,0.57,0.65,1.0,0.22,0.50125
11420994,11423544,True,True,0.0,0.43,0.85,0.4,0.86,0.24,0.5975
11420994,11433297,True,True,0.0,0.75,0.85,0.76,0.86,0.3,0.6900000000000001
11420994,11423554,True,False,0.0,0.0,0.85,0.6,0.86,0.25,0.445
11420994,11423582,True,False,0.0,0.5,0.85,0.61,0.86,0.21,0.50375
11420994,11423643,False,False,0.79,0.38,0.77,0.75,0.86,0.22,0.47125
11420994,11423668,False,True,0.0,0.67,0.85,0.73,0.86,0.22,0.54125
11420994,11423676,False,True,0.0,0.75,0.85,0.73,0.86,0.23,0.5525000000000001
11420994,11423678,False,False,0.79,0.25,0.85,0.62,0.86,0.22,0.44875000000000004
11420994,11433348,False,False,0.79,0.38,0.85,0.7,0.86,0.23,0.47624999999999995
11420994,11434436,False,True,0.79,0.67,0.85,0.75,0.86,0.27,0.6487500000000002
11420994,11433354,False,True,0.0,0.38,0.85,0.86,0.86,0.21,0.52
11420994,11433379,False,False,0.79,0.38,0.73,0.64,1.0,0.3,0.48
11420994,24445801,False,True,0.0,0.38,0.85,0.69,0.86,0.21,0.49874999999999997
11420994,11434466,False,False,0.79,0.38,0.85,0.59,0.86,0.14,0.45125
11420994,11433342,False,False,0.0,0.67,0.85,0.79,0.86,0.27,0.43
11420994,24530218,False,False,0.79,0.71,0.85,0.48,0.86,0.22,0.48875
11420994,24432605,False,False,0.79,0.5,0.85,0.78,0.86,0.21,0.49874999999999997
11420994,12346418,False,False,0.0,0.86,0.85,0.77,0.86,0.23,0.44625
11420994,12348171,True,True,0.79,0.44,0.85,0.77,0.86,0.31,0.7525
11420994,22529314,True,False,0.79,0.5,0.85,0.71,0.86,0.22,0.61625
11420994,15114811,False,True,0.0,0.75,0.85,0.78,0.86,0.29,0.56625
11420994,47120523,False,True,0.0,0.14,0.62,0.65,0.86,0.25,0.44
11420994,15112897,True,False,0.0,0.44,0.85,0.74,0.86,0.2,0.51125
11420994,15114560,True,False,0.0,0.38,0.85,0.78,0.86,0.19,0.5075
11420994,15120535,True,False,0.79,0.56,0.85,0.79,0.86,0.26,0.63875
11420994,22739044,False,False,1.0,0.38,0.85,0.75,0.86,0.18,0.5025
11420994,16351011,False,False,1.0,0.14,0.85,0.62,0.86,0.17,0.455
11420994,16589318,True,False,0.79,0.62,0.85,0.72,0.86,0.2,0.6300000000000001
11420994,17223141,True,False,0.0,0.62,0.85,0.78,0.86,0.29,0.55
11420994,17263567,True,False,0.0,0.38,0.85,0.7,0.86,0.27,0.5075
11420994,17911757,True,False,0.0,0.38,0.85,0.31,0.86,0.23,0.45375
11420994,20541729,False,False,0.79,0.5,0.85,0.72,0.86,0.22,0.49250000000000005
11420994,37045921,True,False,0.0,0.25,0.85,0.59,0.86,0.24,0.47375
11420994,38553239,False,False,0.79,0.25,0.85,0.61,0.86,0.15,0.43875
11420994,21048907,False,False,0.79,0.5,0.85,0.78,0.86,0.21,0.49874999999999997
11420994,22817670,True,False,0.79,0.5,0.85,0.72,0.86,0.12,0.6050000000000001
11420994,24672560,True,False,0.0,0.5,0.85,0.73,0.86,0.16,0.5125
11420994,22449157,False,False,0.0,0.38,0.62,0.76,0.86,0.08,0.3375
11420994,22513966,False,False,0.79,0.5,0.85,0.75,0.86,0.22,0.49625
11420994,22567271,False,False,1.0,0.5,0.85,0.68,0.86,0.26,0.51875
11420994,22738787,True,False,0.79,0.38,0.85,0.73,0.86,0.23,0.6050000000000001
11420994,22748378,False,False,1.0,0.5,0.85,0.61,0.86,0.3,0.515
11420994,22737572,False,False,0.79,0.38,0.77,0.72,0.71,0.22,0.44875000000000004
11420994,22737728,False,True,0.0,0.5,0.85,0.78,0.86,0.13,0.515
11420994,22778156,False,True,0.0,0.5,0.85,0.7,0.86,0.26,0.52125
11420994,22802671,False,False,1.0,0.57,0.85,0.65,0.86,0.22,0.5187499999999999
11420994,21697226,True,False,0.0,0.38,0.85,0.6,0.86,0.17,0.4825
11420994,22787251,False,False,0.0,0.5,0.85,0.74,0.86,0.24,0.39874999999999994
11420994,22817877,False,False,1.0,0.38,0.85,0.5,0.86,0.21,0.475
11420994,22881504,False,False,1.0,0.5,0.85,0.77,0.86,0.22,0.525
11420994,22865741,False,False,0.0,0.38,0.77,0.73,0.71,0.18,0.34625
11420994,22834498,True,False,1.0,0.25,0.85,0.65,0.86,0.24,0.6062500000000001
11420994,22865035,False,False,0.0,0.0,0.54,0.72,0.57,0.16,0.24875
11420994,22896597,False,False,1.0,0.57,0.85,0.81,0.86,0.15,0.53
11420994,22916892,False,False,0.79,0.38,0.85,0.62,0.86,0.26,0.47
11420994,22895119,False,True,0.0,0.38,0.85,0.77,0.86,0.25,0.5137499999999999
11420994,23037500,False,False,0.79,0.5,0.85,0.75,0.86,0.26,0.50125
11420994,23111722,False,False,1.0,0.5,0.85,0.78,0.86,0.14,0.51625
11420994,22895714,True,False,0.79,0.57,0.85,0.76,0.86,0.17,0.625
11420994,22834383,True,False,0.79,0.5,0.85,0.79,0.86,0.15,0.6175
11420994,22923138,False,True,0.0,0.5,0.85,0.69,0.86,0.18,0.51
11420994,23172027,False,False,0.79,0.38,0.85,0.87,0.86,0.21,0.495
11420994,24416908,True,False,1.0,0.38,0.85,0.56,0.86,0.17,0.6025
11420994,24430386,False,True,0.79,0.38,0.62,0.69,0.86,0.16,0.5625
11420994,24417143,False,False,0.79,0.5,0.85,0.78,0.86,0.26,0.505
11420994,24431251,True,False,0.0,0.5,0.85,0.65,0.86,0.18,0.505
11420994,24460126,True,False,0.0,0.25,0.77,0.7,0.86,0.11,0.46124999999999994
11420994,24430807,False,False,0.79,0.38,0.85,0.76,0.86,0.26,0.48750000000000004
11420994,24461416,False,False,0.0,0.25,0.77,0.77,0.86,0.32,0.37124999999999997
11420994,24412967,False,False,0.79,0.5,0.69,0.58,0.86,0.09,0.43875
11420994,24501790,False,False,0.0,0.38,0.85,0.68,0.86,0.27,0.38
11420994,24502165,True,False,0.79,0.38,0.85,0.74,0.86,0.24,0.6075
11420994,24485944,False,True,0.0,0.38,0.77,0.72,0.71,0.17,0.46875
11420994,24461172,False,False,0.0,0.14,0.85,0.7,0.86,0.21,0.345
11420994,24512567,True,False,0.79,0.38,0.85,0.85,0.86,0.18,0.61375
11420994,22890813,False,True,0.0,0.38,0.85,0.72,0.86,0.19,0.5
11420994,24431272,False,False,0.0,0.25,0.62,0.61,0.86,0.16,0.3125
11420994,24586103,True,False,0.0,0.5,0.85,0.68,0.86,0.1,0.49875
11420994,24575025,True,False,0.0,0.38,0.85,0.81,0.86,0.25,0.51875
11420994,24606672,True,False,0.79,0.38,0.85,0.77,0.86,0.15,0.6000000000000001
11420994,24617981,False,False,0.79,0.38,0.85,0.82,0.86,0.07,0.47124999999999995
11420994,24635635,True,False,0.79,0.38,0.85,0.74,0.86,0.17,0.59875
11420994,24618864,True,False,0.0,0.5,0.85,0.72,0.86,0.25,0.5225
11420994,24634137,True,False,0.79,0.5,0.85,0.65,0.86,0.2,0.6062500000000001
11420994,24634621,True,False,0.79,0.38,0.85,0.8,0.86,0.18,0.6075
11420994,24529441,False,False,0.79,0.25,0.85,0.71,0.86,0.17,0.45375
11420994,24685186,True,False,0.79,0.25,0.85,0.67,0.86,0.18,0.575
11420994,22529102,True,False,1.0,0.38,0.85,0.6,0.86,0.18,0.60875
11420994,24666903,False,True,0.79,0.57,0.77,0.63,0.86,0.08,0.5875
11420994,24672469,True,False,0.0,0.14,0.77,0.73,0.86,0.26,0.47
11420994,24655348,True,False,0.0,0.38,0.85,0.7,0.86,0.14,0.49124999999999996
11420994,24673735,True,False,0.0,0.14,0.77,0.61,0.86,0.15,0.44125
11420994,24655546,True,False,0.0,0.38,0.85,0.77,0.86,0.19,0.50625
11420994,25848641,False,False,0.0,0.43,0.85,0.8,0.86,0.12,0.3825
11420994,25888697,False,False,0.79,0.25,0.77,0.81,0.86,0.19,0.45875
11420994,25907131,True,False,0.0,0.71,0.73,0.72,0.67,0.17,0.5
11420994,26036460,True,False,0.0,0.5,0.85,0.58,0.86,0.21,0.5
11420994,30404299,True,False,0.79,0.25,0.85,0.67,0.86,0.17,0.57375
11420994,30477998,False,False,0.0,0.12,0.85,0.69,0.86,0.17,0.33625
11420994,32011667,True,False,0.79,0.25,0.85,0.73,0.86,0.15,0.5787500000000001
11420994,34738362,True,False,0.0,0.25,0.85,0.74,0.86,0.24,0.49249999999999994
11420994,35979660,True,True,0.79,0.25,0.85,0.57,0.86,0.23,0.6937500000000001
11420994,37303802,True,False,0.79,0.25,0.85,0.66,0.86,0.31,0.59
11420994,37417707,True,False,0.79,0.25,0.85,0.79,0.86,0.11,0.58125
11420994,37516374,True,False,0.79,0.25,0.85,0.64,0.86,0.2,0.5737500000000001
11420994,38176350,True,False,0.79,0.25,0.85,0.77,0.86,0.11,0.5787500000000001
11420994,38270618,False,False,1.0,0.25,0.85,0.77,0.86,0.15,0.485
11420994,38292651,False,False,0.79,0.25,0.85,0.64,0.86,0.15,0.4425
11420994,38360501,False,True,1.0,0.29,0.85,0.69,0.86,0.2,0.6112500000000001
11420994,38542766,True,False,0.79,0.29,0.85,0.74,0.86,0.14,0.58375
11420994,39850829,True,False,1.0,0.25,0.85,0.77,0.86,0.22,0.61875
11420994,48990529,False,False,1.0,0.14,0.85,0.78,0.86,0.32,0.49375
11420994,39718140,True,False,0.0,0.14,0.85,0.69,0.86,0.15,0.46125
11420994,41147164,False,False,1.0,0.29,0.85,0.8,0.86,0.28,0.51
11420994,41737956,True,False,0.0,0.29,0.85,0.75,0.86,0.19,0.4925
11420994,42071139,True,False,0.79,0.29,0.85,0.81,0.86,0.18,0.5975
11420994,42070610,False,False,1.0,0.14,0.69,0.7,0.86,0.14,0.44125000000000003
11420994,42169074,False,False,0.79,0.29,0.85,0.77,0.86,0.2,0.47000000000000003
11420994,58418337,True,False,0.79,0.14,0.15,0.72,0.14,0.07,0.37625
11420994,42997657,True,False,0.0,0.14,0.77,0.69,0.71,0.2,0.43875000000000003
11420994,43652596,False,True,0.0,0.29,0.85,0.76,0.86,0.14,0.48750000000000004
11420994,43869993,False,False,1.0,0.14,0.85,0.77,0.86,0.21,0.47875
11420994,43925569,True,False,1.0,0.29,0.85,0.73,0.86,0.22,0.61875
11420994,43949902,True,False,0.79,0.29,0.85,0.5,0.86,0.17,0.5575
11420994,43950172,False,False,0.79,0.29,0.85,0.56,0.86,0.11,0.4325
11420994,43950507,True,False,0.79,0.29,0.85,0.47,0.86,0.25,0.5637500000000001
11420994,44118667,True,False,0.79,0.29,0.85,0.73,0.86,0.14,0.5825
11420994,44710847,False,False,1.0,0.29,0.85,0.65,0.86,0.13,0.4725
11420994,44701390,True,False,0.0,0.14,0.85,0.7,0.86,0.11,0.4575
11420994,46327415,True,False,0.0,0.14,0.85,0.78,0.86,0.16,0.47375000000000006
11420994,45024864,False,False,0.0,0.29,0.85,0.73,0.86,0.23,0.37
11420994,46322477,True,False,0.0,0.29,0.77,0.67,0.86,0.18,0.47125
11420994,46152143,False,False,0.79,0.29,0.85,0.66,0.86,0.27,0.465
11420994,46746173,False,True,0.0,0.14,0.85,0.62,0.86,0.26,0.46625000000000005
11420994,48057955,True,False,0.79,0.14,0.85,0.61,0.86,0.14,0.54875
11420994,48615138,True,False,0.0,0.14,0.85,0.55,0.86,0.28,0.45999999999999996
11420994,50539607,True,False,0.79,0.14,0.85,0.34,0.86,0.24,0.5275
11420994,53869234,True,False,0.79,0.14,0.77,0.75,0.71,0.19,0.5437500000000001
11420994,56291112,True,True,1.0,0.14,0.77,0.78,0.86,0.28,0.7287500000000001
11420994,61775119,True,True,0.0,0.14,0.85,0.68,0.86,0.1,0.57875
11420862,12432933,False,False,1.0,0.67,1.0,0.63,1.0,0.39,0.5862499999999999
11420862,11421014,False,False,0.21,0.33,1.0,0.56,1.0,0.2,0.41250000000000003
11420862,11421147,True,False,1.0,0.44,1.0,0.64,1.0,0.16,0.655
11420862,11423392,False,False,0.21,0.75,0.82,0.96,1.0,0.28,0.5025
11420862,11423340,False,False,1.0,0.78,1.0,0.9,1.0,0.43,0.6387499999999999
11420862,11423477,False,True,1.0,0.67,1.0,0.55,1.0,0.25,0.68375
11420862,11423510,False,False,0.21,0.33,1.0,0.9,1.0,0.12,0.445
11420862,11423526,False,False,0.21,0.67,1.0,0.43,1.0,0.18,0.43625
11420862,11423519,False,False,1.0,0.33,0.67,0.89,0.86,0.22,0.49625
11420862,11423544,False,False,1.0,0.22,1.0,0.28,1.0,0.22,0.465
11420862,11433297,False,False,1.0,0.67,1.0,0.73,1.0,0.25,0.58125
11420862,11423554,False,False,1.0,0.12,1.0,0.49,1.0,0.22,0.47875000000000006
11420862,11423582,False,False,1.0,0.44,1.0,0.5,1.0,0.22,0.52
11420862,11423643,True,False,0.21,0.33,0.91,0.9,1.0,0.31,0.5824999999999999
11420862,11423668,True,False,1.0,1.0,1.0,0.83,1.0,0.36,0.77375
11420862,11423676,True,False,1.0,0.67,1.0,0.7,1.0,0.31,0.71
11420862,11423678,True,False,0.21,0.38,1.0,0.62,1.0,0.33,0.5675
11420862,11433348,True,False,0.21,0.33,1.0,0.63,1.0,0.22,0.54875
11420862,11434436,True,False,0.21,0.78,1.0,0.9,1.0,0.21,0.6375000000000001
11420862,11433354,True,False,1.0,0.33,1.0,0.86,1.0,0.21,0.675
11420862,11433379,True,False,0.21,0.33,0.85,0.53,0.86,0.26,0.505
11420862,24445801,True,False,1.0,0.33,1.0,0.6,1.0,0.21,0.6425
11420862,11434466,True,True,0.21,0.5,1.0,0.51,1.0,0.15,0.67125
11420862,11433342,True,False,1.0,0.78,1.0,0.66,1.0,0.33,0.7212500000000001
11420862,24530218,True,False,0.21,0.44,1.0,0.37,1.0,0.29,0.53875
11420862,24432605,True,False,0.21,0.44,1.0,0.78,1.0,0.24,0.58375
11420862,12346418,True,False,1.0,0.56,1.0,0.8,1.0,0.25,0.70125
11420862,12348171,False,False,0.21,0.56,1.0,0.76,1.0,0.32,0.48125
11420862,22529314,False,False,0.21,0.44,1.0,0.65,1.0,0.31,0.45125
11420862,15114811,True,False,1.0,0.67,1.0,0.84,1.0,0.33,0.73
11420862,47120523,False,False,1.0,0.12,0.73,0.58,1.0,0.19,0.4525
11420862,15112897,False,False,1.0,0.56,1.0,0.75,1.0,0.36,0.5837500000000001
11420862,15114560,False,True,1.0,0.33,1.0,0.85,1.0,0.24,0.6775
11420862,15120535,False,False,0.21,0.67,1.0,0.73,1.0,0.25,0.4825
11420862,22739044,True,False,0.0,0.33,1.0,0.87,1.0,0.16,0.545
11420862,16351011,True,False,0.0,0.12,1.0,0.65,1.0,0.16,0.49125
11420862,16589318,False,False,0.21,0.56,1.0,0.81,1.0,0.32,0.4875
11420862,17223141,False,False,1.0,0.56,1.0,0.8,1.0,0.25,0.57625
11420862,17263567,False,False,1.0,0.5,1.0,0.95,1.0,0.27,0.5900000000000001
11420862,17911757,False,True,1.0,0.33,1.0,0.19,1.0,0.31,0.6037499999999999
